CustomerKey;GeographyKey;CustomerAlternateKey;Title;FirstName;MiddleName;LastName;NameStyle;BirthDate;MaritalStatus;Suffix;Gender;EmailAddress;YearlyIncome;TotalChildren;NumberChildrenAtHome;EnglishEducation;SpanishEducation;FrenchEducation;EnglishOccupation;SpanishOccupation;FrenchOccupation;HouseOwnerFlag;NumberCarsOwned;AddressLine1;AddressLine2;Phone;DateFirstPurchase;CommuteDistance
11298;307;AW00011298;NULL;Jon;NULL;Luo;0;03-03-1935;M;NULL;M;jon46@adventure-works.com;70000;4;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gestión;Direction;1;2;3560 River Rock Lane;NULL;127-555-0189;15-03-2006;1-2 Miles
11299;301;AW00011299;NULL;Orlando;E;Vazquez;0;01-04-1936;M;NULL;M;orlando14@adventure-works.com;70000;4;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gestión;Direction;1;2;8547 Catherine Way;NULL;757-555-0143;29-03-2006;1-2 Miles
11300;54;AW00011300;NULL;Fernando;NULL;Barnes;0;03-03-1960;M;NULL;M;fernando47@adventure-works.com;80000;5;4;Partial College;Estudios universitarios (en curso);Baccalauréat;Professional;Profesional;Cadre;0;3;7633 Greenhills Circle;NULL;469-555-0125;04-08-2007;1-2 Miles
11301;607;AW00011301;NULL;Cameron;L;Rodriguez;0;09-06-1960;M;NULL;M;cameron38@adventure-works.com;80000;5;4;Partial College;Estudios universitarios (en curso);Baccalauréat;Professional;Profesional;Cadre;1;4;1217 Mariposa;NULL;727-555-0119;11-12-2007;5-10 Miles
11302;539;AW00011302;NULL;Spencer;NULL;Russell;0;12-12-1960;S;NULL;M;spencer22@adventure-works.com;90000;4;3;High School;Educación secundaria;Bac + 2;Professional;Profesional;Cadre;0;3;2396 Mink Court;NULL;834-555-0131;09-03-2006;1-2 Miles
11303;614;AW00011303;NULL;Julia;NULL;Coleman;0;11-10-1960;S;NULL;F;julia72@adventure-works.com;90000;4;3;High School;Educación secundaria;Bac + 2;Professional;Profesional;Cadre;0;3;3128 Ramsey Circle;NULL;907-555-0170;05-03-2006;1-2 Miles
11304;547;AW00011304;NULL;Julia;B;Garcia;0;17-03-1960;M;NULL;F;julia38@adventure-works.com;100000;0;3;Partial College;Estudios universitarios (en curso);Baccalauréat;Professional;Profesional;Cadre;1;0;6179 Mt. Hamilton Dr.;NULL;923-555-0183;21-09-2007;5-10 Miles
11305;307;AW00011305;NULL;Sean;A;Evans;0;19-06-1960;M;NULL;M;sean31@adventure-works.com;110000;3;3;Partial College;Estudios universitarios (en curso);Baccalauréat;Professional;Profesional;Cadre;0;4;7118 Elliott Dr.;NULL;791-555-0174;26-09-2007;2-5 Miles
11306;312;AW00011306;NULL;Micah;A;Zhou;0;22-06-1960;M;NULL;M;micah19@adventure-works.com;110000;3;3;Partial College;Estudios universitarios (en curso);Baccalauréat;Professional;Profesional;Cadre;0;4;6105 Brownstone Rd;NULL;497-555-0185;01-01-2008;2-5 Miles
11307;314;AW00011307;NULL;Hunter;P;Rodriguez;0;04-11-1954;M;NULL;M;hunter53@adventure-works.com;80000;2;0;Partial High School;Educación secundaria (en curso);Niveau bac;Skilled Manual;Obrero especializado;Technicien;1;2;4343 Cook Street;NULL;996-555-0142;07-03-2006;5-10 Miles
11308;546;AW00011308;NULL;Ian;T;Gonzales;0;05-03-1954;M;NULL;M;ian57@adventure-works.com;60000;2;0;High School;Educación secundaria;Bac + 2;Professional;Profesional;Cadre;0;2;7122 Athene Dr.;NULL;904-555-0153;10-03-2008;1-2 Miles
11309;536;AW00011309;NULL;Victoria;NULL;Lewis;0;12-06-1954;S;NULL;F;victoria20@adventure-works.com;60000;2;0;High School;Educación secundaria;Bac + 2;Professional;Profesional;Cadre;1;2;4426 Tanager Road;NULL;586-555-0191;10-01-2008;5-10 Miles
11310;360;AW00011310;NULL;Erin;A;Sanders;0;09-07-1953;S;NULL;F;erin7@adventure-works.com;70000;3;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gestión;Direction;1;2;7541 Black Point Pl;NULL;233-555-0160;13-02-2008;5-10 Miles
11311;626;AW00011311;NULL;Gabrielle;D;Lopez;0;24-08-1953;S;NULL;F;gabrielle63@adventure-works.com;70000;3;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gestión;Direction;0;2;8619 Parkside Dr.;NULL;783-555-0174;20-10-2007;1-2 Miles
11312;626;AW00011312;NULL;Sara;NULL;Richardson;0;03-04-1953;S;NULL;F;sara10@adventure-works.com;70000;3;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gestión;Direction;1;2;7375 Kipling Court;NULL;296-555-0174;18-11-2007;5-10 Miles
11313;632;AW00011313;NULL;Trevor;NULL;Jenkins;0;27-02-1953;S;NULL;M;trevor6@adventure-works.com;70000;3;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gestión;Direction;1;2;4697 Yosemite Dr.;NULL;120-555-0129;08-11-2007;5-10 Miles
11314;618;AW00011314;NULL;Mya;NULL;Flores;0;21-12-1953;S;NULL;F;mya13@adventure-works.com;70000;3;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gestión;Direction;0;2;8439 Rio Grande Drive;Unit A;522-555-0140;29-08-2007;1-2 Miles
11315;632;AW00011315;NULL;Hailey;J;Ward;0;01-10-1953;S;NULL;F;hailey12@adventure-works.com;70000;3;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gestión;Direction;0;2;6321 Maya;NULL;767-555-0151;21-11-2007;1-2 Miles
11316;51;AW00011316;NULL;Luke;NULL;Allen;0;17-11-1953;M;NULL;M;luke52@adventure-works.com;60000;3;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gestión;Direction;1;2;419 Deermeadow Way;NULL;786-555-0133;16-07-2007;5-10 Miles
11317;548;AW00011317;NULL;Victoria;D;Russell;0;17-09-1952;S;NULL;F;victoria66@adventure-works.com;40000;3;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Professional;Profesional;Cadre;0;2;9268 Keller Ridge;NULL;663-555-0197;04-03-2006;5-10 Miles
11318;614;AW00011318;NULL;Jessica;NULL;Wilson;0;26-10-1952;S;NULL;F;jessica54@adventure-works.com;40000;3;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Professional;Profesional;Cadre;0;2;1652 Willcrest Circle;NULL;702-555-0180;19-04-2008;1-2 Miles
11319;348;AW00011319;NULL;Jade;E;Bailey;0;27-04-1937;M;NULL;F;jade13@adventure-works.com;70000;4;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gestión;Direction;0;2;8119 Northridge Ct;# 1;819-555-0160;12-03-2006;1-2 Miles
11320;325;AW00011320;NULL;Morgan;M;Hill;0;26-06-1937;M;NULL;F;morgan19@adventure-works.com;80000;4;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gestión;Direction;1;2;6951 Harmony Way;NULL;510-555-0120;17-12-2007;5-10 Miles
11321;612;AW00011321;NULL;Terrance;D;Raman;0;08-07-1938;M;NULL;M;terrance9@adventure-works.com;90000;5;0;Bachelors;Licenciatura;Bac + 4;Management;Gestión;Direction;1;2;2297 Via Valencia;NULL;879-555-0124;27-08-2007;5-10 Miles
11322;611;AW00011322;NULL;Sydney;NULL;Garcia;0;15-03-1938;M;NULL;F;sydney78@adventure-works.com;90000;5;0;Bachelors;Licenciatura;Bac + 4;Management;Gestión;Direction;1;2;252 Hemlock Drive;NULL;783-555-0116;25-09-2007;5-10 Miles
11323;314;AW00011323;NULL;Jose;NULL;Patterson;0;20-06-1938;S;NULL;M;jose33@adventure-works.com;120000;2;4;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gestión;Direction;1;3;648 Newport Drive;NULL;768-555-0153;13-03-2006;5-10 Miles
11324;325;AW00011324;NULL;Zachary;NULL;Anderson;0;14-05-1939;M;NULL;M;zachary39@adventure-works.com;90000;5;0;Bachelors;Licenciatura;Bac + 4;Management;Gestión;Direction;1;2;2476 Mt. Whitney Way;NULL;693-555-0118;29-03-2006;1-2 Miles
11325;637;AW00011325;NULL;Elijah;E;Ross;0;02-07-1939;S;NULL;M;elijah7@adventure-works.com;90000;5;0;Bachelors;Licenciatura;Bac + 4;Management;Gestión;Direction;1;2;6679 Cornelius Dr;NULL;409-555-0142;22-03-2006;5-10 Miles
11326;300;AW00011326;NULL;Rafael;M;Xie;0;26-06-1939;M;NULL;M;rafael26@adventure-works.com;130000;2;3;Bachelors;Licenciatura;Bac + 4;Management;Gestión;Direction;1;4;369 Peabody Road;NULL;663-555-0137;18-03-2006;0-1 Miles
11327;301;AW00011327;NULL;Jaime;C;Moreno;0;04-03-1940;M;NULL;M;jaime48@adventure-works.com;90000;5;0;Bachelors;Licenciatura;Bac + 4;Management;Gestión;Direction;1;2;83 Mountain View Blvd;NULL;457-555-0178;29-03-2006;5-10 Miles
11328;55;AW00011328;NULL;Julian;M;Griffin;0;01-01-1940;M;NULL;M;julian20@adventure-works.com;90000;5;0;Bachelors;Licenciatura;Bac + 4;Management;Gestión;Direction;1;2;7398 Withersed Lane;NULL;636-555-0197;09-07-2007;5-10 Miles
11329;311;AW00011329;NULL;Andy;NULL;Alvarez;0;25-07-1940;S;NULL;M;andy9@adventure-works.com;90000;5;0;Bachelors;Licenciatura;Bac + 4;Management;Gestión;Direction;1;2;9466 Morning Glory Dr.;NULL;367-555-0172;28-03-2006;5-10 Miles
11330;59;AW00011330;NULL;Ryan;M;Thompson;0;13-05-1940;M;NULL;M;ryan38@adventure-works.com;110000;2;4;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gestión;Direction;1;1;3407 Pinon Dr.;NULL;138-555-0142;16-08-2007;2-5 Miles
11331;63;AW00011331;NULL;Samantha;NULL;Jenkins;0;06-07-1968;M;NULL;F;samantha32@adventure-works.com;90000;4;4;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;1;2;1046 Cloverleaf Circle;NULL;936-555-0152;11-08-2007;1-2 Miles
11332;153;AW00011332;NULL;Deanna;D;Ramos;0;04-10-1962;S;NULL;F;deanna44@adventure-works.com;10000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Manual;Obrero;Ouvrier;1;0;Roßstr 9938;NULL;1 (11) 500 555-0138;17-04-2006;0-1 Miles
11333;261;AW00011333;NULL;Emily;R;Miller;0;10-07-1962;M;NULL;F;emily6@adventure-works.com;20000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Clerical;Administrativo;Employé;1;0;9075 Calle Verde;NULL;1 (11) 500 555-0110;21-09-2005;0-1 Miles
11334;269;AW00011334;NULL;Nicole;NULL;Brown;0;22-03-1961;M;NULL;F;nicole4@adventure-works.com;10000;1;0;Bachelors;Licenciatura;Bac + 4;Manual;Obrero;Ouvrier;1;0;1135 W St.;NULL;1 (11) 500 555-0187;04-09-2005;0-1 Miles
11335;120;AW00011335;NULL;Carla;L;Raman;0;24-06-1961;M;NULL;F;carla14@adventure-works.com;10000;1;0;Bachelors;Licenciatura;Bac + 4;Manual;Obrero;Ouvrier;1;0;Winterfeldtstr 255;NULL;1 (11) 500 555-0124;25-04-2006;0-1 Miles
11336;204;AW00011336;NULL;Shaun;NULL;Raji;0;12-03-1962;M;NULL;M;shaun21@adventure-works.com;20000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Clerical;Administrativo;Employé;1;0;44, rue du Départ;NULL;1 (11) 500 555-0122;31-03-2007;0-1 Miles
11337;273;AW00011337;NULL;Jerome;NULL;Romero;0;21-09-1961;M;NULL;M;jerome7@adventure-works.com;10000;1;0;Bachelors;Licenciatura;Bac + 4;Manual;Obrero;Ouvrier;1;0;7289 Brookview Dr.;NULL;1 (11) 500 555-0112;09-09-2005;0-1 Miles
11338;154;AW00011338;NULL;Frank;F;Navarro;0;10-08-1961;M;NULL;M;frank17@adventure-works.com;20000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Clerical;Administrativo;Employé;1;0;Buergermeister-ulrich-str 2987;NULL;1 (11) 500 555-0139;13-04-2006;0-1 Miles
11339;202;AW00011339;NULL;Dennis;M;She;0;08-07-1961;S;NULL;M;dennis25@adventure-works.com;20000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Clerical;Administrativo;Employé;1;0;828, rue de Berri;NULL;1 (11) 500 555-0141;10-04-2007;0-1 Miles
11340;192;AW00011340;NULL;Melody;C;Munoz;0;06-04-1936;M;NULL;F;melody8@adventure-works.com;10000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Clerical;Administrativo;Employé;1;0;9, avenue Reille;NULL;1 (11) 500 555-0147;30-04-2007;0-1 Miles
11341;236;AW00011341;NULL;Randy;A;Zeng;0;21-08-1936;M;NULL;M;randy24@adventure-works.com;20000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Clerical;Administrativo;Employé;1;0;2334 Brandywine Way;NULL;1 (11) 500 555-0144;12-10-2005;0-1 Miles
11342;191;AW00011342;NULL;Marshall;L;Wang;0;11-03-1962;M;NULL;M;marshall0@adventure-works.com;30000;5;0;Graduate Degree;Estudios de postgrado;Bac + 3;Clerical;Administrativo;Employé;1;0;68062, rue des Grands Champs;NULL;1 (11) 500 555-0161;13-01-2008;0-1 Miles
11343;264;AW00011343;NULL;Arthur;P;Carlson;0;13-09-1958;M;NULL;M;arthur41@adventure-works.com;10000;1;0;Bachelors;Licenciatura;Bac + 4;Manual;Obrero;Ouvrier;1;0;6507 Fieldcrest Dr.;NULL;1 (11) 500 555-0166;05-10-2005;0-1 Miles
11344;262;AW00011344;NULL;Jessie;NULL;Jimenez;0;24-07-1957;M;NULL;F;jessie3@adventure-works.com;10000;1;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Manual;Obrero;Ouvrier;1;0;5723 C Wharton Way;NULL;1 (11) 500 555-0193;13-11-2005;0-1 Miles
11345;224;AW00011345;NULL;Robin;NULL;Ramos;0;12-03-1957;S;NULL;F;robin13@adventure-works.com;10000;1;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Manual;Obrero;Ouvrier;1;0;6, rue de l´Esplanade;NULL;1 (11) 500 555-0111;25-04-2007;0-1 Miles
11346;196;AW00011346;NULL;Deanna;E;Gutierrez;0;22-05-1955;S;NULL;F;deanna37@adventure-works.com;10000;2;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Manual;Obrero;Ouvrier;1;1;Attaché de Presse;Place d´ Armes;1 (11) 500 555-0112;04-04-2007;0-1 Miles
11347;156;AW00011347;NULL;Roy;T;Navarro;0;23-12-1955;M;NULL;M;roy30@adventure-works.com;10000;2;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Manual;Obrero;Ouvrier;1;1;Viktoria-Luise-Platz 43;NULL;1 (11) 500 555-0137;17-09-2007;0-1 Miles
11348;151;AW00011348;NULL;Shawn;NULL;Rai;0;22-09-1955;M;NULL;M;shawn19@adventure-works.com;10000;2;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Manual;Obrero;Ouvrier;1;1;Westheimer Straße 7606;NULL;1 (11) 500 555-0117;02-10-2007;0-1 Miles
11349;134;AW00011349;NULL;Mindy;J;Luo;0;03-09-1954;M;NULL;F;mindy10@adventure-works.com;10000;2;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Manual;Obrero;Ouvrier;1;1;Brunnenstr 7566;Verkaufsabteilung;1 (11) 500 555-0194;16-07-2008;2-5 Miles
11350;265;AW00011350;NULL;Cara;NULL;Zhou;0;14-01-1937;M;NULL;F;cara5@adventure-works.com;30000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Clerical;Administrativo;Employé;1;0;7280 Greendell Pl;NULL;1 (11) 500 555-0118;09-08-2007;0-1 Miles
11351;253;AW00011351;NULL;Anne;R;Ramos;0;06-04-1939;S;NULL;F;anne19@adventure-works.com;20000;1;0;Bachelors;Licenciatura;Bac + 4;Clerical;Administrativo;Employé;1;0;7113 Eastgate Ave.;NULL;1 (11) 500 555-0148;13-12-2005;0-1 Miles
11352;222;AW00011352;NULL;Raymond;A;Rodriguez;0;07-03-1940;M;NULL;M;raymond20@adventure-works.com;10000;2;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Manual;Obrero;Ouvrier;1;1;24, impasse Ste-Madeleine;NULL;1 (11) 500 555-0131;02-11-2007;0-1 Miles
11353;271;AW00011353;NULL;Carrie;L;Ortega;0;11-06-1941;S;NULL;F;carrie19@adventure-works.com;30000;1;0;Bachelors;Licenciatura;Bac + 4;Clerical;Administrativo;Employé;1;0;1883 Cowell Rd.;NULL;1 (11) 500 555-0111;13-12-2005;0-1 Miles
11354;119;AW00011354;NULL;Deanna;NULL;Suarez;0;23-02-1942;M;NULL;F;deanna45@adventure-works.com;20000;1;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Manual;Obrero;Ouvrier;1;0;Dunckerstr 22525;NULL;1 (11) 500 555-0146;05-06-2008;0-1 Miles
11355;275;AW00011355;NULL;Roberto;NULL;Gutierrez;0;28-12-1942;M;NULL;M;roberto11@adventure-works.com;40000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Clerical;Administrativo;Employé;1;0;3545 Chickpea Ct.;NULL;1 (11) 500 555-0124;29-03-2008;0-1 Miles
11356;6;AW00011356;NULL;Terrence;NULL;Carson;0;27-05-1980;S;NULL;M;terrence15@adventure-works.com;10000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Manual;Obrero;Ouvrier;0;1;6613 Thornhill Place;NULL;1 (11) 500 555-0189;10-11-2005;2-5 Miles
11357;21;AW00011357;NULL;Ramon;NULL;Ye;0;23-03-1979;S;NULL;M;ramon9@adventure-works.com;10000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Manual;Obrero;Ouvrier;0;1;3245 Vista Oak Dr.;NULL;1 (11) 500 555-0143;19-12-2005;2-5 Miles
11358;2;AW00011358;NULL;Cynthia;NULL;Malhotra;0;11-11-1978;S;NULL;F;cynthia9@adventure-works.com;10000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Manual;Obrero;Ouvrier;0;1;6757 Pamplona Ct.;NULL;1 (11) 500 555-0187;29-12-2005;0-1 Miles
11359;7;AW00011359;NULL;Jarrod;NULL;Prasad;0;04-09-1978;S;NULL;M;jarrod9@adventure-works.com;10000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Manual;Obrero;Ouvrier;0;1;7657 H St.;NULL;1 (11) 500 555-0154;14-12-2005;0-1 Miles
11360;26;AW00011360;NULL;Tyrone;NULL;Serrano;0;02-08-1978;S;NULL;M;tyrone15@adventure-works.com;10000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Manual;Obrero;Ouvrier;1;1;3767 View Dr.;NULL;1 (11) 500 555-0176;28-12-2005;2-5 Miles
11361;10;AW00011361;NULL;Cindy;G;Ramos;0;28-04-1977;M;NULL;F;cindy22@adventure-works.com;10000;0;0;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;1;2;6565 Jamie Way;NULL;1 (11) 500 555-0173;03-04-2008;0-1 Miles
11362;33;AW00011362;NULL;Damien;M;Shan;0;11-11-1977;M;NULL;M;damien26@adventure-works.com;10000;0;0;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;0;2;5312 Riverwood Circle;NULL;1 (11) 500 555-0142;30-09-2007;0-1 Miles
11363;35;AW00011363;NULL;Julian;NULL;Ross;0;20-10-1977;S;NULL;M;julian5@adventure-works.com;10000;0;0;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;0;2;3346 Larkwood Ct.;NULL;1 (11) 500 555-0126;09-12-2005;0-1 Miles
11364;34;AW00011364;NULL;Jennifer;NULL;Collins;0;23-09-1979;S;NULL;F;jennifer6@adventure-works.com;10000;1;1;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;0;0;4536 Killdeer Court;NULL;1 (11) 500 555-0196;08-12-2005;2-5 Miles
11365;29;AW00011365;NULL;Brittney;NULL;Sun;0;09-06-1979;S;NULL;F;brittney12@adventure-works.com;10000;1;1;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;0;0;8856 Mt. Wilson Way;NULL;1 (11) 500 555-0155;01-12-2005;1-2 Miles
11366;37;AW00011366;NULL;Virginia;R;Patel;0;25-10-1979;M;NULL;F;virginia4@adventure-works.com;20000;0;0;Bachelors;Licenciatura;Bac + 4;Clerical;Administrativo;Employé;1;0;3118 Creekside Drive;NULL;1 (11) 500 555-0146;26-12-2007;0-1 Miles
11367;12;AW00011367;NULL;Calvin;J;Nara;0;22-02-1979;M;NULL;M;calvin15@adventure-works.com;20000;0;0;Bachelors;Licenciatura;Bac + 4;Clerical;Administrativo;Employé;1;0;5795 Morning Glory Dr.;NULL;1 (11) 500 555-0193;08-01-2008;0-1 Miles
11368;26;AW00011368;NULL;Edward;NULL;Miller;0;25-11-1978;S;NULL;M;edward28@adventure-works.com;10000;1;1;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;0;0;598 Limeridge Drive;NULL;1 (11) 500 555-0151;25-12-2005;1-2 Miles
11369;29;AW00011369;NULL;Ashlee;D;Tang;0;04-08-1978;M;NULL;F;ashlee11@adventure-works.com;20000;0;0;Bachelors;Licenciatura;Bac + 4;Clerical;Administrativo;Employé;0;0;4111 Vista Diablo;NULL;1 (11) 500 555-0187;06-01-2008;0-1 Miles
11370;38;AW00011370;NULL;Alicia;NULL;Xu;0;01-04-1978;M;NULL;F;alicia3@adventure-works.com;20000;0;0;Bachelors;Licenciatura;Bac + 4;Clerical;Administrativo;Employé;1;0;3743 Grenadine Way;NULL;1 (11) 500 555-0113;14-01-2008;0-1 Miles
11371;26;AW00011371;NULL;Lacey;C;Jai;0;27-05-1978;M;NULL;F;lacey1@adventure-works.com;20000;0;0;Bachelors;Licenciatura;Bac + 4;Clerical;Administrativo;Employé;1;0;6208 Prestwick Dr.;NULL;1 (11) 500 555-0149;10-05-2008;0-1 Miles
11372;20;AW00011372;NULL;Wendy;H;Romero;0;15-05-1978;S;NULL;F;wendy8@adventure-works.com;20000;0;0;Bachelors;Licenciatura;Bac + 4;Clerical;Administrativo;Employé;1;0;24 San Vincente Drive;NULL;1 (11) 500 555-0114;08-12-2005;0-1 Miles
11373;135;AW00011373;NULL;Carly;H;Luo;0;20-09-1943;M;NULL;F;carly5@adventure-works.com;30000;1;0;Bachelors;Licenciatura;Bac + 4;Clerical;Administrativo;Employé;1;0;Hellweg 4644;NULL;1 (11) 500 555-0138;28-02-2008;0-1 Miles
11374;162;AW00011374;NULL;Jimmy;M;Ortega;0;28-06-1943;S;NULL;M;jimmy26@adventure-works.com;30000;1;0;Bachelors;Licenciatura;Bac + 4;Clerical;Administrativo;Employé;1;0;Postfach 11 11 22;NULL;1 (11) 500 555-0183;17-10-2007;0-1 Miles
11375;240;AW00011375;NULL;Francisco;NULL;Martinez;0;09-05-1943;M;NULL;M;francisco19@adventure-works.com;30000;1;0;Bachelors;Licenciatura;Bac + 4;Clerical;Administrativo;Employé;1;0;5508 Glenmount Dr.;NULL;1 (11) 500 555-0119;19-04-2008;0-1 Miles
11376;268;AW00011376;NULL;Lance;NULL;Vazquez;0;10-06-1943;S;NULL;M;lance14@adventure-works.com;40000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Clerical;Administrativo;Employé;1;0;9159 Shepberry Court;NULL;1 (11) 500 555-0112;17-04-2008;0-1 Miles
11377;161;AW00011377;Mr.;David;R.;Robinett;0;23-02-1961;M;NULL;M;david22@adventure-works.com;30000;4;0;Graduate Degree;Estudios de postgrado;Bac + 3;Clerical;Administrativo;Employé;1;0;Pappelallee 6667;NULL;238-555-0100;01-09-2007;0-1 Miles
11378;184;AW00011378;NULL;Shannon;NULL;Liang;0;22-05-1960;S;NULL;F;shannon15@adventure-works.com;10000;1;1;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;0;1;7445 Meaham Drive;NULL;1 (11) 500 555-0159;20-04-2007;2-5 Miles
11379;214;AW00011379;NULL;Gary;NULL;Vazquez;0;18-11-1959;M;NULL;M;gary25@adventure-works.com;10000;1;1;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;1;1;5, rue de la Cavalerie;NULL;1 (11) 500 555-0130;05-04-2007;2-5 Miles
11380;175;AW00011380;NULL;Mitchell;L;Kumar;0;02-03-1959;S;NULL;M;mitchell7@adventure-works.com;20000;2;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Manual;Obrero;Ouvrier;1;1;Husemann Straße 6464;NULL;1 (11) 500 555-0119;13-04-2006;1-2 Miles
11381;249;AW00011381;NULL;Meredith;NULL;Raman;0;22-08-1959;M;NULL;F;meredith11@adventure-works.com;20000;2;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Manual;Obrero;Ouvrier;1;1;6092 Chestnut;NULL;1 (11) 500 555-0162;13-12-2005;2-5 Miles
11382;189;AW00011382;NULL;Edward;NULL;Patterson;0;19-01-1958;M;NULL;M;edward59@adventure-works.com;20000;2;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Manual;Obrero;Ouvrier;1;1;211, avenue Foch;NULL;1 (11) 500 555-0118;07-05-2007;2-5 Miles
11383;206;AW00011383;NULL;Marie;NULL;Gill;0;28-08-1960;M;NULL;F;marie37@adventure-works.com;30000;3;0;Graduate Degree;Estudios de postgrado;Bac + 3;Clerical;Administrativo;Employé;1;0;571, rue Malar;NULL;1 (11) 500 555-0192;04-07-2008;0-1 Miles
